stage,Lambda,mean_weight,observed_MSE_gain_pct,fixed_scalar_predicted_gain_pct,rho_realized_w005,fixed_w005_safe_realized,rho_realized_actual_meanweight,actual_meanweight_fixed_safe_realized,fixed_scalar_risk_ratio
U7,0.0035047920385278,0.0521784047377406,6.57431436051797,10.1624681457046,0.00947979232506461,1,0.00968951271950354,1,0.898375318542954
U7,0.0068029136889844,0.0482194550249616,7.5821206217414,9.40979766446227,0.0132073344900829,1,0.0129641228242838,1,0.905902023355377
U7,0.0150811449759389,0.0453877626004313,8.12142714874992,8.86844083094553,0.0196645880969848,1,0.0187135524181254,1,0.911315591690545
U7,0.0305448690439608,0.0449660797306171,8.59598716420501,8.78484509880523,0.0279857422691979,1,0.0265054082842842,1,0.912151549011948
U7,0.0616584832834711,0.0439274410049649,8.22891326984269,8.58062844896556,0.0397616240973408,1,0.037211047057442,1,0.914193715510344
U7,0.354138386811463,0.0461129301163515,5.56615905188805,8.9346417220084,0.0952915077890164,1,0.0914214557348678,1,0.910653582779916
U7,0.665546582244588,0.0380752138817816,5.67398368820125,7.37358483875876,0.130634210605915,1,0.113649944408003,1,0.926264151612412
U7,1.38258034661527,0.0346564839104924,5.18435162025505,6.64513175718812,0.188283770193663,1,0.156141448502463,1,0.933548682428119
U7,3.17266982540671,0.032393403670773,3.55198658357953,6.04082888589621,0.285220105083358,1,0.228544932225277,1,0.939591711141038
U7,5.79593578430747,0.0269511965777455,2.37076462878232,4.8966049688227,0.385504524045005,1,0.281372658902522,1,0.951033950311773
U7,0.004597990720716,0.0528465432923064,7.08072427906707,10.2887488375262,0.0108580476130415,1,0.0111710050432929,1,0.897112511624738
U7,0.0087996568349483,0.0478546102695854,7.44567766903463,9.33990050402149,0.0150210594345784,1,0.0146871888842601,1,0.906600994959785
U7,0.0181704086516606,0.0454139952686986,8.30693137924926,8.8728084357659,0.0215849001421166,1,0.020547065724763,1,0.911271915642341
U7,0.0351077001941477,0.0437164457624472,8.26885050121966,8.5454668598923,0.0300032905008031,1,0.028009651889346,1,0.914545331401077
U7,0.0919748349509428,0.0431513262967974,8.20923838280285,8.42693550902457,0.0485626307082537,1,0.0450352898054657,1,0.915730644909754
U7,0.0283682528187895,0.051134482189793,6.00672716356094,9.95800536396077,0.0269701890597318,1,0.0272823822725818,1,0.900419946360392
U7,0.0575174443435559,0.0457874380362821,7.55266203560296,8.93578018735444,0.0384032064445065,1,0.0367102263322315,1,0.910642198126456
U7,0.111562950046669,0.0428666029990607,7.34655933584779,8.36906583315841,0.0534844693601339,1,0.0494321289744152,1,0.916309341668416
U7,0.216613925829234,0.0423616054587396,7.25461159584315,8.25399903938072,0.074526526998047,1,0.0684641396781017,1,0.917460009606193
U7,0.42743602487399,0.0400592667423713,6.95404879284315,7.78278628723574,0.104689531824782,1,0.0934685680882227,1,0.922172137127642
U7,0.139489986054057,0.0467378818735657,5.06386452128493,9.09866280903813,0.0598052364687106,1,0.0577731124268067,1,0.909013371909619
U7,0.244370247299591,0.0410029133091762,6.28835721808141,7.9913742952789,0.0791574619155553,1,0.0715178790740419,1,0.920086257047211
U7,0.686030333352877,0.0387639349591541,6.79104017927757,7.49943688242878,0.132629262864658,1,0.116444948212137,1,0.925005631175712
U7,1.24552597475993,0.0359365286709971,5.74902030210844,6.89731085416486,0.1787080397055,1,0.150961671919136,1,0.931026891458351
U7,2.48944618399628,0.0331816976820363,4.18712217006681,6.25214276662653,0.252649863320371,1,0.204936139893508,1,0.937478572333735
U7,0.0272210933468242,0.0477228505134058,5.49703508461611,9.31062353296697,0.0264192496578285,1,0.025795576310883,1,0.90689376467033
U7,0.0732471592130974,0.0423346558476193,6.80222779133655,8.27458133597959,0.0433374236372597,1,0.0397991854211872,1,0.917254186640204
U7,0.122803946740132,0.0409526562618584,6.88590554661692,8.00222355069159,0.0561143399425037,1,0.0506669468192394,1,0.919977764493084
